id,first_name,last_name,email,gender,experience_years,age,state,current_position,interest,university_quality,gpa,years_work_experience,years_education_experience,prior_degree_level,prior_degree_field,sat_percentile,gpa_percentile,individual_income_level,parental_education_level,disposable_income_for_university,international_candidate,number_of_dependents
b21cd6d1-5e2b-4679-b5eb-02e343154943,Zachary,Ruiz,zachary.ruiz@gmail.com,Female,0,23,OH,College Student (Non-Education Major),Secondary Education,Liberal Arts College,3.73,0,0,Master's Degree,STEM,71,89,29898,Bachelor's degree,4907,0,0
03ddb750-7b1f-454d-8955-6ea05a2536c6,Theresa,Morgan,theresa.morgan@hotmail.com,Non-binary,0,22,GA,School or District Leader,Curriculum & Instruction,Private University (Nonselective),3.72,0,0,Bachelor's Degree,Business,73,85,94364,Doctoral degree,36693,1,1
e45b8425-26b3-4e5b-98cc-f298d4e900c9,Jordan,Jimenez,jordan.jimenez@icloud.com,Male,2,23,OK,Other,Elementary Education,Community College / 2-Year College,2.93,2,2,Other / International Equivalency,Business,46,31,35327,Master's degree,8075,1,0
f0c20025-0f62-4a43-8224-2ebcc6712fcb,Jack,Peterson,jack.peterson@outlook.com,Non-binary,2,23,NH,College Student (Non-Education Major),Elementary Education,R2 Research University,3.81,2,1,Bachelor's Degree,Other,76,89,18380,Doctoral degree,6239,0,0
831d95ab-94b4-4456-96af-8cc1752c13e9,Robert,Rivera,robert.rivera@gmail.com,Female,6,29,CO,Teaching Assistant / Paraprofessional,Special Education,R1 Research University,3.51,6,3,Bachelor's Degree,Social Sciences,79,85,39754,Bachelor's degree,4355,0,0
ea76cdba-94ab-4dcb-b5d4-316e8e0e1ae4,Kathleen,Allen,kathleen.allen@hotmail.com,Female,4,28,MN,College Student (Non-Education Major),Early Childhood Education,R1 Research University,3.5,4,0,Master's Degree,Arts & Humanities,73,70,30974,Bachelor's degree,9850,0,0
f7f9ff92-99b1-45c8-9fd6-e963012d744d,Julie,Robinson,julie.robinson@hotmail.com,Female,2,29,NY,K-12 Classroom Teacher,Secondary Education,Liberal Arts College,3.8,2,1,Master's Degree,Education,73,99,73894,Some college,15298,0,0
d94bf820-4f4f-47e6-8ccb-62281a8b3c3f,Jeffrey,Wilson,jeffrey.wilson@outlook.com,Female,3,29,NC,Teaching Assistant / Paraprofessional,Early Childhood Education,Private University (Nonselective),2.94,3,0,Bachelor's Degree,Arts & Humanities,59,28,28748,Some college,4580,1,1
7053edad-e5e0-4a4d-9726-4726863faf67,Judy,Scott,judy.scott@gmail.com,Non-binary,10,33,TN,Career Switcher (Non-Education Background),Curriculum & Instruction,R2 Research University,3.2,10,1,Bachelor's Degree,Other,61,61,44671,High school or below,14583,1,2
c9376efc-57a7-44c1-84d9-f39955ea85fa,Benjamin,Jackson,benjamin.jackson@icloud.com,Male,9,35,MN,K-12 Classroom Teacher,Secondary Education,Regional Public University,3.46,9,4,Master's Degree,Arts & Humanities,62,72,46537,Some college,15707,0,2
feec6fe0-e4ce-4b02-ab3d-4babb121c4ab,Scott,Gray,scott.gray@outlook.com,Male,4,27,NE,Education Nonprofit Staff,Elementary Education,Regional Public University,3.38,4,1,Bachelor's Degree,STEM,43,68,31100,Some college,5681,0,0
3d405e51-4706-40b4-add1-a304b214cf3d,Peter,Davis,peter.davis@hotmail.com,Male,5,27,IL,After-school / Enrichment Educator,Elementary Education,R1 Research University,3.58,5,1,Bachelor's Degree,Education,82,83,34105,Bachelor's degree,7415,0,1
eeb8d836-cbfc-4e87-a683-fc4771c2d4c6,Ethan,Wood,ethan.wood@gmail.com,Female,1,26,CO,Instructional Coach,Secondary Education,R2 Research University,3.51,1,1,Bachelor's Degree,Social Sciences,66,87,73086,Some college,14686,0,1
cae5f0d8-3275-4efc-8e9f-9f635822c2e3,Sara,Ramirez,sara.ramirez@icloud.com,Female,25,58,AL,Preservice Teacher / Education Student,Special Education,R2 Research University,3.99,25,0,Bachelor's Degree,Education,65,86,12009,High school or below,1656,1,1
62d09825-8bd6-4b99-8471-0e2e8c73c8a6,Jordan,Hill,jordan.hill@yahoo.com,Female,1,28,MA,Education Nonprofit Staff,Secondary Education,Regional Public University,3.03,1,1,Bachelor's Degree,Education,23,43,57999,Bachelor's degree,9632,0,0
f1228ff4-1c39-4fbf-87ae-a17f78c39fd3,Rose,Wood,rose.wood@yahoo.com,Non-binary,2,27,RI,Career Switcher (Non-Education Background),Special Education,Private University (Nonselective),3.56,2,1,Bachelor's Degree,Education,55,81,53330,Master's degree,8046,0,1
597ccb86-2911-4330-a035-f89358c49c3e,Jean,Scott,jean.scott@yahoo.com,Non-binary,6,39,SC,After-school / Enrichment Educator,Elementary Education,International Institution,3.39,6,0,Other / International Equivalency,Other,43,64,39178,Some college,6004,1,1
525d5332-5189-4b58-a229-c3287d18be1e,Ruth,Lewis,ruth.lewis@outlook.com,Female,1,24,PA,After-school / Enrichment Educator,Elementary Education,Regional Public University,3.38,1,1,Bachelor's Degree,Health / Nursing,74,55,29299,High school or below,4891,0,0
205c4f45-44a7-400e-bbe5-59bcee894eb2,Jose,Lewis,jose.lewis@yahoo.com,Non-binary,6,35,AZ,K-12 Classroom Teacher,Special Education,Liberal Arts College,3.5,6,6,Bachelor's Degree,Education,62,82,70632,Master's degree,25331,0,1
cedcdd48-69ec-4301-b5b1-fec4c9951a5a,Olivia,Scott,olivia.scott@icloud.com,Female,1,25,ME,School or District Leader,Special Education,R1 Research University,3.74,1,1,Master's Degree,Social Sciences,72,83,81633,Some college,14465,0,0
0e1c8825-18e0-4b07-8f8f-d60bc1062db7,Douglas,Walker,douglas.walker@outlook.com,Female,7,27,DE,College Student (Non-Education Major),Special Education,Regional Public University,2.98,7,1,Bachelor's Degree,Social Sciences,59,39,16977,Master's degree,3568,0,1
489af169-59d0-4075-9809-12b7a745dfe3,Carol,Wood,carol.wood@outlook.com,Male,15,39,IN,School or District Leader,Secondary Education,Regional Public University,3.39,15,9,Bachelor's Degree,Social Sciences,60,68,94724,Some college,30695,0,2
206001c6-7e5b-4ae1-ad74-18bbbed58269,Raymond,Edwards,raymond.edwards@gmail.com,Non-binary,2,27,CO,College Student (Non-Education Major),Educational Leadership,Private University (Nonselective),3.69,2,0,Bachelor's Degree,Arts & Humanities,72,91,25515,Master's degree,8878,0,1
1f45a354-ce13-42b8-b133-dd8dd2da7c04,Debra,Gomez,debra.gomez@yahoo.com,Female,6,30,OR,K-12 Classroom Teacher,Curriculum & Instruction,Regional Public University,2.94,6,1,Bachelor's Degree,Education,66,34,63337,Some college,10560,0,0
3ba9b3bb-5e7d-41f6-a1ed-9d282baa7b21,Danielle,Lee,danielle.lee@yahoo.com,Non-binary,16,45,AK,Preservice Teacher / Education Student,Secondary Education,Community College / 2-Year College,3.57,16,0,Bachelor's Degree,Education,98,84,12897,Some college,3578,0,1
18ec12bc-4b54-4a77-8146-f1560b832d4f,Thomas,Cook,thomas.cook@outlook.com,Female,2,22,VA,Education Nonprofit Staff,Educational Leadership,Regional Public University,2.98,2,2,Bachelor's Degree,Education,70,20,45534,Some college,11355,0,0
89d8f841-aea2-4ff9-80ec-b8452820840c,Jack,Cruz,jack.cruz@outlook.com,Male,20,48,MD,Teaching Assistant / Paraprofessional,Elementary Education,Regional Public University,3.34,20,3,Bachelor's Degree,Education,71,67,27123,High school or below,8863,0,2
fe25ed14-b31b-4c53-a7d6-34b0fb0d2c40,Richard,Diaz,richard.diaz@icloud.com,Non-binary,6,30,NM,Career Switcher (Non-Education Background),Special Education,R2 Research University,3.33,6,1,Master's Degree,Other,72,64,56145,Master's degree,9396,0,0
898d9056-844d-4dbf-acf6-a9f3d3ce064e,Madison,Harris,madison.harris@hotmail.com,Non-binary,14,43,RI,Education Consultant,Special Education,R2 Research University,3.75,14,8,Master's Degree,Education,80,72,130478,Doctoral degree,41250,0,1
689aa39a-9c08-452e-a36f-70e94b286eb1,Kimberly,Rodriguez,kimberly.rodriguez@gmail.com,Non-binary,21,53,IL,Preservice Teacher / Education Student,Elementary Education,Private University (Nonselective),2.94,21,1,Bachelor's Degree,Social Sciences,55,34,13967,Master's degree,4699,0,1
6f67a8b2-0848-4aa3-9103-e91bf20e5078,Megan,Reyes,megan.reyes@hotmail.com,Non-binary,15,50,OK,Education Nonprofit Staff,Elementary Education,Private University (Nonselective),3.91,15,0,Bachelor's Degree,Education,53,94,59943,High school or below,19066,0,2
b5f78692-e29b-4001-a629-f205d57a0fbc,Katherine,Alvarez,katherine.alvarez@gmail.com,Non-binary,25,55,AR,Education Consultant,Secondary Education,Private University (Nonselective),3.81,25,11,Bachelor's Degree,Education,82,99,139030,Bachelor's degree,40939,1,2
123efe8a-86e2-49aa-af90-a5ad4eefcf43,Carol,Robinson,carol.robinson@hotmail.com,Non-binary,10,31,KS,Education Nonprofit Staff,Educational Leadership,R1 Research University,3.42,10,2,Master's Degree,Education,79,59,31471,Bachelor's degree,10251,0,0
5b98f510-a7ca-4639-ae88-7260c86ce3d6,Megan,Carter,megan.carter@hotmail.com,Male,2,22,IL,After-school / Enrichment Educator,Educational Leadership,Private University (Nonselective),2.78,2,2,Master's Degree,Education,36,36,34996,Bachelor's degree,7161,1,0
fca4c830-5cfa-4c86-9553-d0376e97e94a,Natalie,Williams,natalie.williams@icloud.com,Non-binary,1,22,ME,Career Switcher (Non-Education Background),Secondary Education,R1 Research University,3.36,1,1,Bachelor's Degree,Business,65,70,56925,High school or below,7847,0,0
9e7e3f9a-6e15-44df-92b6-76acd3f0f38e,Diane,Smith,diane.smith@gmail.com,Non-binary,23,55,SD,After-school / Enrichment Educator,Secondary Education,Regional Public University,3.68,23,2,Bachelor's Degree,Social Sciences,68,92,34715,Master's degree,7238,0,1
c23e8e0b-6a3c-409a-bea2-900e0b4715d5,Charlotte,Allen,charlotte.allen@yahoo.com,Female,2,27,HI,Instructional Coach,Elementary Education,Regional Public University,3.32,2,2,Doctoral Degree,Education,86,60,80382,High school or below,18638,1,1
d4427dcd-e047-4946-8342-b9309f3b190e,Daniel,Diaz,daniel.diaz@gmail.com,Non-binary,0,24,WA,Instructional Coach,Special Education,Regional Public University,3.57,0,0,Bachelor's Degree,Arts & Humanities,30,79,76405,Bachelor's degree,11230,0,0
871b9ddf-3934-4791-869f-591387cfa82d,Kenneth,Thompson,kenneth.thompson@gmail.com,Non-binary,4,29,WV,Career Switcher (Non-Education Background),Curriculum & Instruction,R1 Research University,3.18,4,0,Bachelor's Degree,Business,91,41,36388,Master's degree,11667,0,0
664a6936-06a9-4163-a682-232d4de622c7,Nathan,Garcia,nathan.garcia@gmail.com,Male,12,34,SC,Career Switcher (Non-Education Background),Educational Leadership,Regional Public University,2.86,12,1,Bachelor's Degree,Business,46,35,38263,High school or below,6706,0,1
3245807e-216a-49e1-afd8-92ae8ab84376,Laura,Long,laura.long@gmail.com,Male,3,26,MO,K-12 Classroom Teacher,Special Education,R2 Research University,3.4,3,3,Bachelor's Degree,Education,66,67,50205,Some college,9346,0,1
89c5c27b-054b-4be0-b879-5515dfaf4a16,Linda,Foster,linda.foster@outlook.com,Male,2,22,ME,Education Consultant,Elementary Education,R2 Research University,3.62,2,2,Master's Degree,STEM,48,83,86511,Master's degree,13879,1,0
622f5bb8-44fe-4354-8361-5771fc234b16,Tyler,Mitchell,tyler.mitchell@hotmail.com,Male,1,30,GA,Education Consultant,Secondary Education,International Institution,3.66,1,1,Bachelor's Degree,Health / Nursing,27,83,97630,High school or below,15455,0,1
e1fdfba2-74f1-451c-bd1b-e47433a8a638,Russell,Hernandez,russell.hernandez@hotmail.com,Female,1,23,ND,Preservice Teacher / Education Student,Educational Leadership,R2 Research University,3.45,1,1,Bachelor's Degree,Education,63,75,22012,Some college,7612,0,0
e7f52398-0f36-4bf9-804c-4c9567ae7e59,Grace,Howard,grace.howard@icloud.com,Male,16,45,AL,K-12 Classroom Teacher,Special Education,R1 Research University,3.38,16,14,Bachelor's Degree,Education,76,66,63350,Bachelor's degree,14397,0,3
7146de39-9e76-4b94-b7ee-b14fb60786c8,Marie,Rivera,marie.rivera@hotmail.com,Female,0,25,AK,Preservice Teacher / Education Student,Curriculum & Instruction,R2 Research University,3.8,0,0,Bachelor's Degree,Social Sciences,82,85,18461,Bachelor's degree,5110,0,0
391989ff-8573-4fe0-b3aa-5d5593f2478b,Julia,Bennett,julia.bennett@outlook.com,Female,2,24,LA,K-12 Classroom Teacher,Curriculum & Instruction,Regional Public University,3.79,2,1,Other / International Equivalency,Education,71,79,74127,Some college,14143,1,0
dfc22402-cf2f-4984-8021-970597d40981,Natalie,Patel,natalie.patel@icloud.com,Female,13,37,WA,Preservice Teacher / Education Student,Secondary Education,Liberal Arts College,3.18,13,0,Bachelor's Degree,Arts & Humanities,79,43,12807,Some college,3397,0,0
900d1b05-eca1-4664-9077-84e5c838b5d0,John,Campbell,john.campbell@icloud.com,Male,5,27,NE,Higher Education Instructor,Educational Leadership,Private University (Nonselective),3.31,5,5,Bachelor's Degree,Education,74,61,91830,High school or below,22359,0,2
fdbede72-dfd1-409a-bd12-de1fda1aaee7,Joshua,Lewis,joshua.lewis@hotmail.com,Female,3,27,GA,Higher Education Instructor,Educational Leadership,R2 Research University,3.96,3,3,Bachelor's Degree,Social Sciences,64,88,87861,Some college,16385,0,1
6b89dc0d-c73f-40d2-ae2c-8c46ac139b96,Bobby,Perez,bobby.perez@outlook.com,Male,7,38,ME,After-school / Enrichment Educator,Educational Leadership,Community College / 2-Year College,3.14,7,3,Master's Degree,Business,31,44,30028,Bachelor's degree,5930,0,0
e76277f4-e7a3-4084-9f5c-bd7d74ab7deb,Zachary,James,zachary.james@outlook.com,Non-binary,5,34,IA,K-12 Classroom Teacher,Educational Leadership,R1 Research University,3.27,5,2,Bachelor's Degree,Education,85,68,71492,Master's degree,13986,0,2
c3014bb2-e3b1-401a-9fa1-04e16ab7dd65,Russell,Thompson,russell.thompson@outlook.com,Non-binary,0,24,ND,School or District Leader,Educational Leadership,Community College / 2-Year College,3.23,0,0,Bachelor's Degree,Education,40,70,81317,Some college,23989,0,0
d604df90-2214-40e4-9a45-2de55f8600ca,Thomas,Gomez,thomas.gomez@yahoo.com,Male,1,22,NY,Instructional Coach,Special Education,Liberal Arts College,4,1,1,Master's Degree,Social Sciences,65,92,61580,Some college,17142,0,0
c3e97830-a605-41f2-aa75-6341df891c01,Daniel,Cooper,daniel.cooper@hotmail.com,Male,10,33,ID,K-12 Classroom Teacher,Secondary Education,R2 Research University,3.08,10,7,Bachelor's Degree,STEM,74,52,48740,Bachelor's degree,9960,0,1
73756291-ac84-4053-9dd7-25758e88bd11,Donald,Nguyen,donald.nguyen@gmail.com,Female,21,63,NY,Teaching Assistant / Paraprofessional,Educational Leadership,Community College / 2-Year College,3.42,21,4,Associate Degree,Health / Nursing,47,53,28233,Some college,6751,0,1
304027f2-e5df-41cc-bbab-056cc618698d,Mary,Young,mary.young@outlook.com,Male,1,23,MN,Career Switcher (Non-Education Background),Secondary Education,R1 Research University,3.62,1,0,Bachelor's Degree,Other,77,84,42571,Doctoral degree,17239,0,0
ea6a6956-ce82-4f2b-ab7e-f006eaaf5140,Carol,Watson,carol.watson@gmail.com,Male,10,36,CO,Instructional Coach,Educational Leadership,Private University (Nonselective),3.66,10,5,Associate Degree,Social Sciences,47,86,79923,Master's degree,15055,0,2
ab691124-00ff-48b0-b5ab-43be2d3d3220,Benjamin,Taylor,benjamin.taylor@icloud.com,Female,1,22,AL,Career Switcher (Non-Education Background),Secondary Education,Private University (Nonselective),3.53,1,1,Doctoral Degree,STEM,59,78,57353,Bachelor's degree,6464,0,0
f1684d18-42ac-4cf1-875a-53846ef46ff9,Douglas,Long,douglas.long@outlook.com,Non-binary,25,47,OR,Teaching Assistant / Paraprofessional,Educational Leadership,Private University (Nonselective),3.52,25,2,Master's Degree,STEM,43,93,39671,Bachelor's degree,11280,0,1
5e029e95-5142-4039-8457-318886ca2345,Nancy,Mitchell,nancy.mitchell@gmail.com,Male,7,28,NV,Education Nonprofit Staff,Elementary Education,Community College / 2-Year College,3.74,7,2,Bachelor's Degree,Arts & Humanities,42,88,37583,Doctoral degree,13697,0,1
e6bbf9f4-04e3-4dcd-9b3e-9420434104bc,Alice,Jackson,alice.jackson@hotmail.com,Non-binary,3,30,LA,Education Nonprofit Staff,Early Childhood Education,Regional Public University,3.5,3,0,Master's Degree,STEM,16,75,54207,Some college,10907,0,0
8818f437-163b-4c5f-8adb-3ccbe450b0e7,Pamela,Green,pamela.green@gmail.com,Non-binary,6,35,IN,School or District Leader,Secondary Education,Regional Public University,3.53,6,5,Bachelor's Degree,Education,59,85,85530,Bachelor's degree,21038,0,1
e0b43bf7-87d4-4f55-a43e-ddf052711918,Aaron,Castillo,aaron.castillo@hotmail.com,Male,11,46,CO,Career Switcher (Non-Education Background),Curriculum & Instruction,Private University (Nonselective),3.18,11,1,Bachelor's Degree,Business,58,44,59113,Some college,12389,0,2
ced7f2c9-1646-4374-88d8-31ef78af7258,Jonathan,Green,jonathan.green@yahoo.com,Male,7,37,PA,Education Nonprofit Staff,Secondary Education,R1 Research University,3.47,7,3,Doctoral Degree,Education,71,60,53901,Master's degree,20027,0,1
4a19f104-3ede-4d1d-9d8b-f398add633ed,Marie,Smith,marie.smith@outlook.com,Male,6,30,ID,Higher Education Instructor,Elementary Education,Regional Public University,3.6,6,6,Bachelor's Degree,Business,64,73,89700,Doctoral degree,35114,1,2
11750252-17f7-4eb4-b771-daf607377ef0,Janet,Green,janet.green@gmail.com,Non-binary,12,34,VT,Education Consultant,Special Education,R1 Research University,3.44,12,8,Master's Degree,STEM,91,66,83694,Bachelor's degree,10222,0,0
2829d9be-9624-4abb-8845-5d167861569b,Christian,Martinez,christian.martinez@hotmail.com,Non-binary,5,35,NM,Higher Education Instructor,Early Childhood Education,Regional Public University,3.54,5,5,Master's Degree,Education,61,73,77089,Some college,20399,0,2
ef948b24-aa93-4f6a-90d6-5edfc577906f,Ashley,Clark,ashley.clark@gmail.com,Female,13,36,CA,K-12 Classroom Teacher,Educational Leadership,Private University (Nonselective),3.45,13,10,Other / International Equivalency,Social Sciences,67,53,46920,Bachelor's degree,6696,0,1
b310317e-9ab0-40e8-bdaa-cd69ebcb52d8,William,Hall,william.hall@outlook.com,Male,2,24,AK,Preservice Teacher / Education Student,Elementary Education,Liberal Arts College,3.44,2,0,Bachelor's Degree,STEM,75,66,18697,Some college,4958,0,0
d6ba7371-ad62-4428-b063-03a4403f0b51,Noah,Nguyen,noah.nguyen@icloud.com,Non-binary,2,29,NJ,Preservice Teacher / Education Student,Special Education,Liberal Arts College,3.62,2,0,Bachelor's Degree,Health / Nursing,82,89,32562,High school or below,6436,0,1
4134480b-da80-470d-aa46-2da02a8af404,Donna,Peterson,donna.peterson@icloud.com,Non-binary,5,29,WV,Instructional Coach,Elementary Education,Regional Public University,3.09,5,5,Bachelor's Degree,STEM,41,41,83159,Some college,16979,0,0
5567e4da-cca0-4324-9cda-63ffdbb10ac7,Shirley,Hughes,shirley.hughes@outlook.com,Female,1,23,KY,After-school / Enrichment Educator,Special Education,International Institution,3.05,1,0,Master's Degree,STEM,38,40,26416,Some college,8737,0,0
8ba55513-70bf-4471-9fcf-cab56aad7675,Raymond,Howard,raymond.howard@gmail.com,Male,2,23,MA,Higher Education Instructor,Special Education,R1 Research University,3.6,2,2,Master's Degree,Other,99,74,94227,Doctoral degree,24453,1,1
30b4c72f-0c79-4c47-9ec3-8b444f9978d0,Keith,Ortiz,keith.ortiz@outlook.com,Male,18,52,NV,Instructional Coach,Curriculum & Instruction,R2 Research University,3.57,18,13,Bachelor's Degree,Education,80,90,80931,Bachelor's degree,28163,0,4
e898762a-12a4-4774-91c7-75f41a7f17a2,Natalie,Phillips,natalie.phillips@hotmail.com,Non-binary,1,22,CO,College Student (Non-Education Major),Educational Leadership,Community College / 2-Year College,3.07,1,1,Bachelor's Degree,Arts & Humanities,45,37,28924,Doctoral degree,9647,1,0
f537684b-8d48-4887-8dc2-bf06b32d0ed7,Joshua,Thomas,joshua.thomas@hotmail.com,Non-binary,1,30,FL,Other,Educational Leadership,Community College / 2-Year College,3.65,1,0,Master's Degree,STEM,83,79,55015,Master's degree,20665,0,1
5802d86c-a26e-4808-a49c-1ee567b49736,Samantha,Cox,samantha.cox@hotmail.com,Female,14,51,NH,Instructional Coach,Early Childhood Education,Liberal Arts College,3.37,14,14,Bachelor's Degree,Social Sciences,68,66,73378,Bachelor's degree,13734,0,2
e1d6df57-ef3d-46c0-b7a2-baa5cf277ec0,Andrea,Rogers,andrea.rogers@icloud.com,Male,13,38,KS,Higher Education Instructor,Elementary Education,Regional Public University,3.87,13,9,Master's Degree,Arts & Humanities,74,99,88624,Bachelor's degree,24062,0,0
d28b0878-13bb-435f-8939-2e224d895f38,Timothy,Edwards,timothy.edwards@outlook.com,Female,10,34,MA,Education Consultant,Curriculum & Instruction,R1 Research University,3.49,10,9,Bachelor's Degree,Social Sciences,50,69,167521,High school or below,25477,0,1
564c53f5-0cf1-40aa-abf2-8be40ab31dc2,Ronald,Brown,ronald.brown@outlook.com,Male,7,29,GA,Career Switcher (Non-Education Background),Educational Leadership,R2 Research University,3.3,7,1,Bachelor's Degree,Business,70,64,41105,Bachelor's degree,11536,0,0
de4da786-600a-413f-8283-9ab4e1d7ddd0,Eugene,Hernandez,eugene.hernandez@outlook.com,Female,6,26,AR,Education Consultant,Early Childhood Education,Regional Public University,3.15,6,6,Bachelor's Degree,Health / Nursing,81,53,123660,Bachelor's degree,33251,0,0
14fe46fd-9395-41b3-b741-558f8a24e86e,Olivia,Cook,olivia.cook@outlook.com,Female,20,51,IN,Education Consultant,Secondary Education,Liberal Arts College,3.64,20,11,Bachelor's Degree,STEM,71,78,102385,Master's degree,25165,0,2
fb922181-57f9-4dec-a2aa-d1ef830eb77f,William,Brown,william.brown@icloud.com,Male,4,28,IA,Teaching Assistant / Paraprofessional,Curriculum & Instruction,Regional Public University,3.69,4,2,Bachelor's Degree,Education,77,72,39119,Master's degree,7565,0,0
4443d9a4-aec9-42af-b93c-8299c6e60ea9,Katherine,Carter,katherine.carter@icloud.com,Male,1,26,SD,Education Nonprofit Staff,Curriculum & Instruction,Regional Public University,3.49,1,0,Bachelor's Degree,Social Sciences,54,62,44607,Bachelor's degree,9507,0,1
dfdcc21f-c523-4211-88f0-9681f9bad495,Katherine,Cruz,katherine.cruz@hotmail.com,Non-binary,21,41,AK,School or District Leader,Early Childhood Education,R2 Research University,3.49,21,19,Bachelor's Degree,STEM,58,62,92344,Bachelor's degree,29759,0,4
f46adee7-7b39-451d-89d9-d188b3e444db,Frank,Lopez,frank.lopez@hotmail.com,Non-binary,0,24,LA,Other,Elementary Education,Regional Public University,3.22,0,0,Bachelor's Degree,STEM,69,60,38618,Master's degree,12579,0,0
b2680865-2fb9-4ed2-bb29-b85009a717bf,Abigail,Brown,abigail.brown@yahoo.com,Male,1,24,ME,Instructional Coach,Curriculum & Instruction,Private University (Nonselective),3.07,1,1,Associate Degree,Social Sciences,54,50,75888,Some college,15277,0,0
897af0f8-6a60-411d-aa64-e05282d90a82,Harold,Allen,harold.allen@gmail.com,Female,1,26,MT,After-school / Enrichment Educator,Educational Leadership,International Institution,3.71,1,1,Bachelor's Degree,Social Sciences,39,75,28820,Master's degree,5308,0,0
bc591292-1969-4daa-9004-0c593658b6a3,Sarah,Alvarez,sarah.alvarez@hotmail.com,Male,25,65,OK,College Student (Non-Education Major),Early Childhood Education,R1 Research University,3.74,25,1,Master's Degree,Business,80,76,20559,Bachelor's degree,3686,0,2
82f0c83c-1879-48fb-8e40-bc2d0996f8c9,Susan,Miller,susan.miller@yahoo.com,Female,8,38,ND,K-12 Classroom Teacher,Secondary Education,Regional Public University,3.22,8,5,Bachelor's Degree,Arts & Humanities,75,57,42640,Master's degree,15982,0,2
4360e7e1-419a-4a1d-a59c-89a1af951b93,Roy,Rodriguez,roy.rodriguez@outlook.com,Non-binary,2,22,PA,Career Switcher (Non-Education Background),Curriculum & Instruction,Liberal Arts College,3.6,2,1,Bachelor's Degree,Business,78,79,51628,High school or below,11405,0,0
ca05209c-60c7-48bb-91e2-2b8facfc9ee5,Thomas,Kelly,thomas.kelly@outlook.com,Non-binary,3,26,TN,Higher Education Instructor,Special Education,Community College / 2-Year College,3.55,3,3,Bachelor's Degree,Social Sciences,39,70,79367,Some college,24647,0,0
5384beeb-b3fc-4a41-bc3a-b43ab2789820,Jeremy,Gonzalez,jeremy.gonzalez@icloud.com,Male,12,43,ND,Higher Education Instructor,Secondary Education,R1 Research University,3.49,12,12,Master's Degree,Social Sciences,72,69,87442,High school or below,28495,1,4
2fbc7553-70fb-4274-a503-e332a8e6c987,Rebecca,Morales,rebecca.morales@icloud.com,Non-binary,0,23,NM,Preservice Teacher / Education Student,Secondary Education,Community College / 2-Year College,3.08,0,0,Bachelor's Degree,STEM,14,44,18852,Doctoral degree,5609,0,0
33f63834-4423-43b8-bff1-bbe7579c91c8,Nicholas,Alvarez,nicholas.alvarez@gmail.com,Non-binary,0,24,AZ,School or District Leader,Educational Leadership,Liberal Arts College,3.12,0,0,Bachelor's Degree,Arts & Humanities,80,46,99774,Doctoral degree,40492,0,1
40bb3219-75b3-4b53-b0b2-e04ffdec20da,Randy,Wright,randy.wright@gmail.com,Male,10,31,MO,College Student (Non-Education Major),Educational Leadership,Private University (Nonselective),3.3,10,0,Bachelor's Degree,Social Sciences,56,61,26745,Some college,2976,0,1
7562a676-7047-4df9-bf10-2c33969f79fd,Sara,Bailey,sara.bailey@gmail.com,Female,2,22,NJ,Other,Educational Leadership,Private University (Nonselective),3.51,2,2,Bachelor's Degree,STEM,45,83,61876,Doctoral degree,20507,0,0
56131d81-ee5d-46bf-825a-f6e8e2d37d42,David,Reed,david.reed@yahoo.com,Non-binary,7,26,AR,Career Switcher (Non-Education Background),Educational Leadership,R1 Research University,3.64,7,1,Bachelor's Degree,Other,74,75,53292,Bachelor's degree,5690,0,0
780f35bd-360d-4abc-80ff-63c14c053048,Rose,Edwards,rose.edwards@hotmail.com,Female,4,27,NC,Preservice Teacher / Education Student,Curriculum & Instruction,International Institution,3.29,4,1,Bachelor's Degree,Social Sciences,51,63,19371,Some college,4537,0,1
dccb8f64-0343-4427-9d74-111507c74863,Madison,Carter,madison.carter@hotmail.com,Male,1,23,NY,K-12 Classroom Teacher,Special Education,R1 Research University,3.82,1,1,Bachelor's Degree,Social Sciences,85,87,60831,Bachelor's degree,13417,0,0
5e2d76b9-cca4-42de-827c-988d55b897d6,Keith,Brooks,keith.brooks@yahoo.com,Non-binary,0,25,ND,Other,Curriculum & Instruction,Private University (Nonselective),3.54,0,0,Bachelor's Degree,Arts & Humanities,75,84,35946,Bachelor's degree,9478,0,0
4667e2d3-6e6e-4dd2-a680-f277ea33c322,Ruth,Cook,ruth.cook@outlook.com,Non-binary,3,27,MA,Education Consultant,Special Education,Regional Public University,3.79,3,3,Master's Degree,Social Sciences,26,81,152089,Bachelor's degree,16685,1,2
ca366cdc-090b-4745-a040-bdfca6d2646a,Nicole,Murphy,nicole.murphy@yahoo.com,Female,0,25,AZ,Other,Elementary Education,Community College / 2-Year College,3.65,0,0,Master's Degree,Social Sciences,72,81,50434,Bachelor's degree,7119,0,0
6645cb92-cb1f-4165-8adc-df687a749c29,Jerry,Anderson,jerry.anderson@gmail.com,Male,5,30,WV,Other,Educational Leadership,R1 Research University,3.89,5,0,Bachelor's Degree,Other,61,98,57494,Master's degree,18472,1,0
a10b5eeb-d19c-4088-94c3-2a61e9a0a731,Sarah,Hughes,sarah.hughes@gmail.com,Non-binary,4,30,CA,After-school / Enrichment Educator,Elementary Education,R2 Research University,3.44,4,0,Bachelor's Degree,Education,92,69,30497,Bachelor's degree,4035,0,0
